,code,symbol,name,area,fullname,market,list_date
432,SZ000972,000972,ST中基,新疆,食品,主板,20000926
433,SZ000973,000973,佛塑科技,广东,塑料,主板,20000525
434,SZ000975,000975,银泰黄金,内蒙,黄金,主板,20000608
435,SZ000976,000976,华铁股份,广东,运输设备,主板,20000601
436,SZ000977,000977,浪潮信息,山东,IT设备,主板,20000608
437,SZ000978,000978,桂林旅游,广西,旅游景点,主板,20000518
438,SZ000980,000980,*ST众泰,浙江,汽车配件,主板,20000616
439,SZ000981,000981,*ST银亿,甘肃,汽车配件,主板,20000622
440,SZ000982,000982,*ST中绒,宁夏,纺织,主板,20000706
441,SZ000983,000983,西山煤电,山西,煤炭开采,主板,20000726
442,SZ000985,000985,大庆华科,黑龙江,化工原料,主板,20000726
443,SZ000987,000987,越秀金控,广东,多元金融,主板,20000718
444,SZ000988,000988,华工科技,湖北,电器仪表,主板,20000608
445,SZ000989,000989,九芝堂,湖南,中成药,主板,20000628
446,SZ000990,000990,诚志股份,江西,化工原料,主板,20000706
447,SZ000993,000993,闽东电力,福建,水力发电,主板,20000731
448,SZ000996,000996,中国中期,北京,汽车服务,主板,20000718
449,SZ000997,000997,新大陆,福建,软件服务,主板,20000807
450,SZ000998,000998,隆平高科,湖南,种植业,主板,20001211
451,SZ000999,000999,华润三九,深圳,中成药,主板,20000309
452,SZ001696,001696,宗申动力,重庆,摩托车,主板,19970306
453,SZ001872,001872,招商港口,深圳,港口,主板,19930505
454,SZ001896,001896,豫能控股,河南,火力发电,主板,19980122
455,SZ001914,001914,招商积余,深圳,房产服务,主板,19940928
456,SZ001965,001965,招商公路,天津,路桥,主板,20171225
457,SZ001979,001979,招商蛇口,深圳,全国地产,主板,20151230
458,SZ002001,002001,新和成,浙江,化学制药,中小板,20040625
459,SZ002002,002002,鸿达兴业,江苏,化工原料,中小板,20040625
460,SZ002003,002003,伟星股份,浙江,服饰,中小板,20040625
461,SZ002004,002004,华邦健康,重庆,化学制药,中小板,20040625
462,SZ002005,002005,*ST德豪,安徽,家用电器,中小板,20040625
463,SZ002006,002006,精功科技,浙江,专用机械,中小板,20040625
464,SZ002007,002007,华兰生物,河南,生物制药,中小板,20040625
465,SZ002008,002008,大族激光,深圳,电器仪表,中小板,20040625
466,SZ002009,002009,天奇股份,江苏,工程机械,中小板,20040629
467,SZ002010,002010,传化智联,浙江,仓储物流,中小板,20040629
468,SZ002011,002011,盾安环境,浙江,工程机械,中小板,20040705
469,SZ002012,002012,凯恩股份,浙江,造纸,中小板,20040705
470,SZ002013,002013,中航机电,湖北,航空,中小板,20040705
471,SZ002014,002014,永新股份,安徽,塑料,中小板,20040708
472,SZ002015,002015,协鑫能科,江苏,新型电力,中小板,20040708
473,SZ002016,002016,世荣兆业,广东,区域地产,中小板,20040708
474,SZ002017,002017,东信和平,广东,通信设备,中小板,20040713
475,SZ002019,002019,亿帆医药,浙江,化学制药,中小板,20040713
476,SZ002020,002020,京新药业,浙江,化学制药,中小板,20040715
477,SZ002021,002021,ST中捷,浙江,纺织机械,中小板,20040715
478,SZ002022,002022,科华生物,上海,医疗保健,中小板,20040721
479,SZ002023,002023,海特高新,四川,航空,中小板,20040721
480,SZ002024,002024,苏宁易购,江苏,电器连锁,中小板,20040721
481,SZ002025,002025,航天电器,贵州,元器件,中小板,20040726
482,SZ002026,002026,山东威达,山东,机械基件,中小板,20040727
483,SZ002027,002027,分众传媒,广东,影视音像,中小板,20040804
484,SZ002028,002028,思源电气,上海,电气设备,中小板,20040805
485,SZ002029,002029,七匹狼,福建,服饰,中小板,20040806
486,SZ002030,002030,达安基因,广东,生物制药,中小板,20040809
487,SZ002031,002031,巨轮智能,广东,汽车配件,中小板,20040816
488,SZ002032,002032,苏泊尔,浙江,家用电器,中小板,20040817
489,SZ002033,002033,丽江股份,云南,旅游景点,中小板,20040825
490,SZ002034,002034,旺能环境,浙江,环境保护,中小板,20040826
491,SZ002035,002035,华帝股份,广东,家用电器,中小板,20040901
492,SZ002036,002036,联创电子,江西,元器件,中小板,20040903
493,SZ002037,002037,保利联合,贵州,化工原料,中小板,20040908
494,SZ002038,002038,双鹭药业,北京,生物制药,中小板,20040909
495,SZ002039,002039,黔源电力,贵州,水力发电,中小板,20050303
496,SZ002040,002040,南京港,江苏,港口,中小板,20050325
497,SZ002041,002041,登海种业,山东,种植业,中小板,20050418
498,SZ002042,002042,华孚时尚,安徽,纺织,中小板,20050427
499,SZ002043,002043,兔宝宝,浙江,其他建材,中小板,20050510
500,SZ002044,002044,美年健康,江苏,医疗保健,中小板,20050518
501,SZ002045,002045,国光电器,广东,元器件,中小板,20050523
502,SZ002046,002046,轴研科技,河南,机械基件,中小板,20050526
503,SZ002047,002047,宝鹰股份,深圳,装修装饰,中小板,20050531
504,SZ002048,002048,宁波华翔,浙江,汽车配件,中小板,20050603
505,SZ002049,002049,紫光国微,河北,元器件,中小板,20050606
506,SZ002050,002050,三花智控,浙江,机械基件,中小板,20050607
507,SZ002051,002051,中工国际,北京,建筑工程,中小板,20060619
508,SZ002052,002052,*ST同洲,深圳,通信设备,中小板,20060627
509,SZ002053,002053,云南能投,云南,食品,中小板,20060627
510,SZ002054,002054,德美化工,广东,化工原料,中小板,20060725
511,SZ002055,002055,得润电子,深圳,元器件,中小板,20060725
512,SZ002056,002056,横店东磁,浙江,元器件,中小板,20060802
513,SZ002057,002057,中钢天源,安徽,元器件,中小板,20060802
514,SZ002058,002058,威尔泰,上海,电器仪表,中小板,20060802
515,SZ002059,002059,云南旅游,云南,旅游景点,中小板,20060810
516,SZ002060,002060,粤水电,广东,建筑工程,中小板,20060810
517,SZ002061,002061,浙江交科,浙江,建筑工程,中小板,20060816
518,SZ002062,002062,宏润建设,浙江,建筑工程,中小板,20060816
519,SZ002063,002063,远光软件,广东,软件服务,中小板,20060823
520,SZ002064,002064,华峰氨纶,浙江,化纤,中小板,20060823
521,SZ002065,002065,东华软件,北京,软件服务,中小板,20060823
522,SZ002066,002066,瑞泰科技,北京,其他建材,中小板,20060823
523,SZ002067,002067,景兴纸业,浙江,造纸,中小板,20060915
524,SZ002068,002068,黑猫股份,江西,化工原料,中小板,20060915
525,SZ002069,002069,獐子岛,辽宁,渔业,中小板,20060928
526,SZ002071,002071,*ST长城,江苏,影视音像,中小板,20061012
527,SZ002072,002072,ST凯瑞,山东,互联网,中小板,20061018
528,SZ002073,002073,软控股份,山东,软件服务,中小板,20061018
529,SZ002074,002074,国轩高科,安徽,电气设备,中小板,20061018
530,SZ002075,002075,沙钢股份,江苏,特种钢,中小板,20061025
531,SZ002076,002076,*ST雪莱,广东,家用电器,中小板,20061025
532,SZ002077,002077,*ST大港,江苏,区域地产,中小板,20061116
533,SZ002078,002078,太阳纸业,山东,造纸,中小板,20061116
534,SZ002079,002079,苏州固锝,江苏,半导体,中小板,20061116
535,SZ002080,002080,中材科技,江苏,化纤,中小板,20061120
536,SZ002081,002081,金螳螂,江苏,装修装饰,中小板,20061120
537,SZ002082,002082,万邦德,浙江,铝,中小板,20061120
538,SZ002083,002083,孚日股份,山东,纺织,中小板,20061124
539,SZ002084,002084,海鸥住工,广东,家居用品,中小板,20061124
540,SZ002085,002085,万丰奥威,浙江,汽车配件,中小板,20061128
541,SZ002086,002086,*ST东洋,山东,渔业,中小板,20061128
542,SZ002087,002087,新野纺织,河南,纺织,中小板,20061130
543,SZ002088,002088,鲁阳节能,山东,矿物制品,中小板,20061130
544,SZ002089,002089,*ST新海,江苏,通信设备,中小板,20061130
545,SZ002090,002090,金智科技,江苏,软件服务,中小板,20061208
546,SZ002091,002091,江苏国泰,江苏,商贸代理,中小板,20061208
547,SZ002092,002092,中泰化学,新疆,化工原料,中小板,20061208
548,SZ002093,002093,国脉科技,福建,电信运营,中小板,20061215
549,SZ002094,002094,青岛金王,山东,日用化工,中小板,20061215
550,SZ002095,002095,生意宝,浙江,互联网,中小板,20061215
551,SZ002096,002096,南岭民爆,湖南,化工原料,中小板,20061222
552,SZ002097,002097,山河智能,湖南,工程机械,中小板,20061222
553,SZ002098,002098,浔兴股份,福建,服饰,中小板,20061222
554,SZ002099,002099,海翔药业,浙江,化学制药,中小板,20061226
555,SZ002100,002100,天康生物,新疆,饲料,中小板,20061226
556,SZ002101,002101,广东鸿图,广东,汽车配件,中小板,20061229
557,SZ002102,002102,ST冠福,福建,化学制药,中小板,20061229
558,SZ002103,002103,广博股份,浙江,互联网,中小板,20070110
559,SZ002104,002104,恒宝股份,江苏,元器件,中小板,20070110
560,SZ002105,002105,信隆健康,深圳,文教休闲,中小板,20070112
561,SZ002106,002106,莱宝高科,深圳,元器件,中小板,20070112
562,SZ002107,002107,沃华医药,山东,中成药,中小板,20070124
563,SZ002108,002108,沧州明珠,河北,塑料,中小板,20070124
564,SZ002109,002109,兴化股份,陕西,化工原料,中小板,20070126
565,SZ002110,002110,三钢闽光,福建,普钢,中小板,20070126
566,SZ002111,002111,威海广泰,山东,航空,中小板,20070126
567,SZ002112,002112,三变科技,浙江,电气设备,中小板,20070208
568,SZ002113,002113,*ST天润,湖南,互联网,中小板,20070208
569,SZ002114,002114,罗平锌电,云南,铅锌,中小板,20070215
570,SZ002115,002115,三维通信,浙江,互联网,中小板,20070215
571,SZ002116,002116,中国海诚,上海,建筑工程,中小板,20070215
572,SZ002117,002117,东港股份,山东,广告包装,中小板,20070302
573,SZ002118,002118,紫鑫药业,吉林,中成药,中小板,20070302
574,SZ002119,002119,康强电子,浙江,半导体,中小板,20070302
575,SZ002120,002120,韵达股份,浙江,仓储物流,中小板,20070306
576,SZ002121,002121,*ST科陆,深圳,电器仪表,中小板,20070306
577,SZ002122,002122,*ST天马,浙江,机械基件,中小板,20070328
578,SZ002123,002123,梦网集团,深圳,互联网,中小板,20070328
579,SZ002124,002124,天邦股份,浙江,饲料,中小板,20070403
580,SZ002125,002125,湘潭电化,湖南,化工原料,中小板,20070403
581,SZ002126,002126,银轮股份,浙江,汽车配件,中小板,20070418
582,SZ002127,002127,南极电商,江苏,互联网,中小板,20070418
583,SZ002128,002128,露天煤业,内蒙,煤炭开采,中小板,20070418
584,SZ002129,002129,中环股份,天津,半导体,中小板,20070420
585,SZ002130,002130,沃尔核材,深圳,电气设备,中小板,20070420
586,SZ002131,002131,利欧股份,浙江,互联网,中小板,20070427
587,SZ002132,002132,恒星科技,河南,钢加工,中小板,20070427
588,SZ002133,002133,广宇集团,浙江,全国地产,中小板,20070427
589,SZ002134,002134,天津普林,天津,元器件,中小板,20070516
590,SZ002135,002135,东南网架,浙江,建筑工程,中小板,20070530
591,SZ002136,002136,安纳达,安徽,化工原料,中小板,20070530
592,SZ002137,002137,麦达数字,深圳,通信设备,中小板,20070613
593,SZ002138,002138,顺络电子,深圳,元器件,中小板,20070613
594,SZ002139,002139,拓邦股份,深圳,元器件,中小板,20070629
595,SZ002140,002140,东华科技,安徽,建筑工程,中小板,20070712
596,SZ002141,002141,贤丰控股,广东,元器件,中小板,20070720
597,SZ002142,002142,宁波银行,浙江,银行,中小板,20070719
598,SZ002144,002144,宏达高科,浙江,纺织,中小板,20070803
599,SZ002145,002145,中核钛白,甘肃,化工原料,中小板,20070803
600,SZ002146,002146,荣盛发展,河北,全国地产,中小板,20070808
601,SZ002147,002147,*ST新光,安徽,区域地产,中小板,20070808
602,SZ002148,002148,北纬科技,北京,互联网,中小板,20070810
603,SZ002149,002149,西部材料,陕西,小金属,中小板,20070810
604,SZ002150,002150,通润装备,江苏,机械基件,中小板,20070810
605,SZ002151,002151,北斗星通,北京,通信设备,中小板,20070813
606,SZ002152,002152,广电运通,广东,IT设备,中小板,20070813
607,SZ002153,002153,石基信息,北京,软件服务,中小板,20070813
608,SZ002154,002154,报喜鸟,浙江,服饰,中小板,20070816
609,SZ002155,002155,湖南黄金,湖南,黄金,中小板,20070816
610,SZ002156,002156,通富微电,江苏,半导体,中小板,20070816
611,SZ002157,002157,正邦科技,江西,饲料,中小板,20070817
612,SZ002158,002158,汉钟精机,上海,工程机械,中小板,20070817
613,SZ002159,002159,三特索道,湖北,旅游服务,中小板,20070817
614,SZ002160,002160,常铝股份,江苏,铝,中小板,20070821
615,SZ002161,002161,远望谷,深圳,通信设备,中小板,20070821
616,SZ002162,002162,悦心健康,上海,医疗保健,中小板,20070823
617,SZ002163,002163,海南发展,深圳,装修装饰,中小板,20070823
618,SZ002164,002164,宁波东力,浙江,电气设备,中小板,20070823
619,SZ002165,002165,红宝丽,江苏,化工原料,中小板,20070913
620,SZ002166,002166,莱茵生物,广西,中成药,中小板,20070913
621,SZ002167,002167,东方锆业,广东,小金属,中小板,20070913
622,SZ002168,002168,惠程科技,深圳,互联网,中小板,20070919
623,SZ002169,002169,智光电气,广东,电气设备,中小板,20070919
624,SZ002170,002170,芭田股份,深圳,农药化肥,中小板,20070919
625,SZ002171,002171,楚江新材,安徽,铜,中小板,20070921
626,SZ002172,002172,澳洋健康,江苏,化纤,中小板,20070921
627,SZ002173,002173,创新医疗,浙江,医疗保健,中小板,20070925
628,SZ002174,002174,游族网络,福建,互联网,中小板,20070925
629,SZ002175,002175,*ST东网,广西,电器仪表,中小板,20071012
630,SZ002176,002176,*ST江特,江西,电气设备,中小板,20071012
631,SZ002177,002177,御银股份,广东,IT设备,中小板,20071101
632,SZ002178,002178,延华智能,上海,建筑工程,中小板,20071101
633,SZ002179,002179,中航光电,河南,元器件,中小板,20071101
634,SZ002180,002180,纳思达,广东,IT设备,中小板,20071113
635,SZ002181,002181,粤传媒,广东,出版业,中小板,20071116
636,SZ002182,002182,云海金属,江苏,小金属,中小板,20071113
637,SZ002183,002183,怡亚通,深圳,仓储物流,中小板,20071113
638,SZ002184,002184,海得控制,上海,软件服务,中小板,20071116
639,SZ002185,002185,华天科技,甘肃,半导体,中小板,20071120
640,SZ002186,002186,全聚德,北京,酒店餐饮,中小板,20071120
641,SZ002187,002187,广百股份,广东,百货,中小板,20071122
642,SZ002188,002188,ST巴士,浙江,广告包装,中小板,20071122
643,SZ002189,002189,中光学,河南,元器件,中小板,20071203
644,SZ002190,002190,成飞集成,四川,汽车配件,中小板,20071203
645,SZ002191,002191,劲嘉股份,深圳,广告包装,中小板,20071205
646,SZ002192,002192,*ST融捷,广东,专用机械,中小板,20071205
647,SZ002193,002193,如意集团,山东,纺织,中小板,20071207
648,SZ002194,002194,武汉凡谷,湖北,通信设备,中小板,20071207
649,SZ002195,002195,二三四五,上海,软件服务,中小板,20071212
650,SZ002196,002196,方正电机,浙江,纺织机械,中小板,20071212
651,SZ002197,002197,证通电子,深圳,电器仪表,中小板,20071218
652,SZ002198,002198,嘉应制药,广东,中成药,中小板,20071218
653,SZ002199,002199,东晶电子,浙江,元器件,中小板,20071221
654,SZ002200,002200,ST云投,云南,环境保护,中小板,20071221
655,SZ002201,002201,九鼎新材,江苏,玻璃,中小板,20071226
656,SZ002202,002202,金风科技,新疆,电气设备,中小板,20071226
657,SZ002203,002203,海亮股份,浙江,铜,中小板,20080116
658,SZ002204,002204,大连重工,辽宁,专用机械,中小板,20080116
